,ASV 0,ASV 1,ASV 2,ASV 3,ASV 4,ASV 5,ASV 6,ASV 7,ASV 8,ASV 9,ASV 10,ASV 11,ASV 12,ASV 13,ASV 14,ASV 15,ASV 16,ASV 17,ASV 18,ASV 19,ASV 20,ASV 21,ASV 22,ASV 23,ASV 24,ASV 25,ASV 26,ASV 27,ASV 28,ASV 29,ASV 30,ASV 31,ASV 32,ASV 33,ASV 34,ASV 35,ASV 36,ASV 37,ASV 38,ASV 39,ASV 40,ASV 41,ASV 42,ASV 43,ASV 44,ASV 45,ASV 46,ASV 47,ASV 48,ASV 49,ASV 50,ASV 51,ASV 52,ASV 53,ASV 54,ASV 55,ASV 56,ASV 57,ASV 58,ASV 59,ASV 60,ASV 61,ASV 62,ASV 63,ASV 64,ASV 65,ASV 66,ASV 67,ASV 68,ASV 69,ASV 70,ASV 71,ASV 72,ASV 73,ASV 74,ASV 75,ASV 76,ASV 77,ASV 78,ASV 79,ASV 80,ASV 81,ASV 82,ASV 83,ASV 84,ASV 85,ASV 86,ASV 87,ASV 88,ASV 89,ASV 90,ASV 91,ASV 92,ASV 93,ASV 94,ASV 95,ASV 96,ASV 97,ASV 98,ASV 99,ASV 100,ASV 101,ASV 102,ASV 103,ASV 104,ASV 105,ASV 106,ASV 107,ASV 108,ASV 109,ASV 110,ASV 111,ASV 112,ASV 113,ASV 114,ASV 115,ASV 116,ASV 117,ASV 118,ASV 119,ASV 120,ASV 121,ASV 122,ASV 123,ASV 124,ASV 125,ASV 126,ASV 127,ASV 128,ASV 129,ASV 130,ASV 131,ASV 132,ASV 133,ASV 134,ASV 135,ASV 136,ASV 137,ASV 138,ASV 139,ASV 140,ASV 141,ASV 142,ASV 143,ASV 144,ASV 145,ASV 146,ASV 147,ASV 148,ASV 149,ASV 150
ASV 10,0.49315000000000003,0.52518,0.48336,0.48731,0.25034,0.041260000000000005,0.15353,0.16623000000000002,0.08966,0.15269,0.0,0.26071,0.8026700000000001,0.8357500000000001,0.8219200000000001,0.8244600000000001,0.85226,0.83613,1.19587,1.1498599999999999,1.13563,1.13259,1.17852,1.1417599999999999,1.18547,1.18059,1.16232,1.15432,1.13918,1.22375,1.19804,1.13686,1.15906,1.14417,1.19294,1.13934,1.15724,1.19102,1.13114,1.13009,1.05759,1.12818,1.14024,1.1156,1.12347,1.1341299999999999,1.1365,1.2243999999999997,1.21502,1.2262699999999997,1.19145,1.08839,1.0093,1.08794,1.05061,1.09149,0.84835,0.8456600000000001,0.8575600000000001,0.8518300000000001,0.8222100000000001,0.95008,1.02292,0.9067200000000001,0.9071600000000001,0.9243300000000001,0.90481,0.93213,0.9224000000000001,0.9157000000000001,0.94154,0.91717,0.9213100000000001,0.88521,0.89322,0.92601,0.97396,0.9684,0.94743,0.9524800000000001,0.9233399999999999,0.82375,0.93278,0.8749,0.97487,0.9728300000000001,0.92333,0.91563,0.8730800000000001,0.9152100000000001,0.9787000000000001,0.9220700000000001,0.9550700000000001,0.95864,0.9750500000000001,0.94957,0.9499000000000001,0.9107000000000001,0.90354,0.90778,0.9598300000000001,0.8972600000000001,0.92079,0.91195,0.92859,1.0137000000000003,0.9296300000000001,0.9162600000000001,0.93854,0.93242,0.8565400000000001,0.89931,0.915,0.90351,0.95662,0.9228500000000001,0.8853300000000001,0.9449500000000001,0.87856,0.9653900000000001,0.7746200000000001,0.81001,0.8309,0.7627900000000001,0.84325,0.76936,0.76158,0.7626000000000001,0.81166,0.8029900000000001,0.7908900000000001,0.83633,0.82437,0.88079,0.91117,0.90833,0.8547899999999999,0.8460300000000001,0.8497900000000002,0.9005000000000001,0.9022400000000002,0.8806100000000001,0.9462900000000001,0.9689700000000001,0.98972,0.9925200000000002,0.9861200000000001,0.9700400000000001,0.9488600000000001,0.9755600000000001,0.8742300000000001
ASV 11,0.40188,0.43390999999999996,0.39209,0.39604,0.13093,0.25965000000000005,0.24316,0.25586,0.24709,0.24231999999999998,0.26071,0.0,0.7114,0.74448,0.7306500000000001,0.7331900000000001,0.76099,0.7448600000000001,1.1046,1.05859,1.04436,1.04132,1.08725,1.05049,1.0942,1.08932,1.07105,1.06305,1.0479100000000001,1.13248,1.10677,1.04559,1.06779,1.0529,1.10167,1.04807,1.06597,1.09975,1.03987,1.03882,0.9663200000000002,1.03691,1.04897,1.02433,1.0322,1.04286,1.04523,1.13313,1.12375,1.135,1.10018,0.9971200000000001,0.9180300000000002,0.9966700000000002,0.9593400000000002,1.00022,0.75708,0.75439,0.76629,0.76056,0.73094,0.85881,0.9316500000000001,0.81545,0.81589,0.83306,0.8135399999999999,0.8408599999999999,0.83113,0.82443,0.85027,0.8259,0.83004,0.79394,0.8019499999999999,0.8347399999999999,0.8826900000000001,0.8771300000000001,0.85616,0.86121,0.83207,0.73248,0.84151,0.78363,0.8836,0.88156,0.83206,0.82436,0.78181,0.82394,0.88743,0.8308,0.8638,0.86737,0.8837800000000001,0.8583000000000001,0.85863,0.81943,0.81227,0.8165100000000001,0.86856,0.8059900000000001,0.82952,0.8206800000000001,0.8373200000000001,0.9224300000000001,0.83836,0.82499,0.8472700000000001,0.84115,0.76527,0.80804,0.82373,0.81224,0.86535,0.83158,0.79406,0.85368,0.7872899999999999,0.8741200000000001,0.68335,0.71874,0.73963,0.67152,0.75198,0.6780900000000001,0.6703100000000001,0.6713300000000001,0.7203900000000001,0.71172,0.69962,0.74506,0.7331,0.78952,0.8199,0.8170599999999999,0.76352,0.75476,0.7585200000000001,0.80923,0.8109700000000001,0.78934,0.85502,0.8777000000000001,0.8984500000000001,0.9012500000000002,0.8948500000000001,0.8787700000000002,0.8575900000000001,0.8842900000000001,0.7829600000000001
ASV 12,0.69366,0.7256900000000001,0.65865,0.6626,0.70103,0.80161,0.78512,0.7978200000000001,0.78905,0.7842800000000001,0.8026700000000001,0.7114,0.0,0.36366,0.34983000000000003,0.35237,0.21211,0.19598,0.9620200000000001,0.91601,0.90178,0.8987400000000001,0.9446700000000001,0.90791,0.9516200000000001,0.9467400000000001,0.9284700000000001,0.9204700000000001,0.9053300000000002,0.9899,0.9641900000000001,0.9030100000000001,0.9252100000000001,0.91032,0.95909,0.9054900000000001,0.9233900000000002,0.9571700000000001,0.8972900000000001,0.8962400000000001,0.8237400000000001,0.8943300000000001,0.90639,0.88175,0.8896200000000001,0.90028,0.9026500000000002,0.99055,0.9811700000000001,0.9924200000000001,0.9576,0.8545400000000001,0.7754500000000002,0.85409,0.8167600000000002,0.8576400000000002,0.6144999999999999,0.61181,0.62371,0.61798,0.58836,0.7162299999999999,0.78907,0.67287,0.67331,0.69048,0.6709599999999999,0.6982799999999999,0.68855,0.68185,0.7076899999999999,0.6833199999999999,0.68746,0.6513599999999999,0.6593699999999999,0.6921599999999999,0.7401099999999999,0.7345499999999999,0.71358,0.71863,0.6894899999999998,0.5898999999999999,0.6989299999999999,0.64105,0.7410199999999999,0.7389799999999999,0.68948,0.6817799999999999,0.63923,0.68136,0.7448499999999999,0.6882199999999999,0.7212200000000001,0.7247899999999999,0.7412,0.71572,0.71605,0.67685,0.66969,0.67393,0.72598,0.6634099999999999,0.68694,0.6781,0.69474,0.77985,0.69578,0.68241,0.7046899999999999,0.6985699999999999,0.62269,0.6654599999999999,0.6811499999999999,0.6696599999999999,0.72277,0.689,0.65148,0.7111,0.6447099999999999,0.73154,0.54077,0.57616,0.5970499999999999,0.52894,0.6093999999999999,0.5355099999999999,0.52773,0.52875,0.5778099999999999,0.56914,0.55704,0.6024799999999999,0.5905199999999999,0.64694,0.6773199999999999,0.6744799999999999,0.6209399999999998,0.61218,0.61594,0.66665,0.66839,0.64676,0.71244,0.73512,0.75587,0.7586700000000002,0.75227,0.7361900000000001,0.71501,0.7417100000000001,0.64038
ASV 13,0.72674,0.7587700000000001,0.69173,0.69568,0.73411,0.83469,0.8182,0.8309000000000001,0.82213,0.8173600000000001,0.8357500000000001,0.74448,0.36366,0.0,0.09495,0.28769,0.41324999999999995,0.39712,0.9951000000000001,0.9490900000000001,0.93486,0.9318200000000001,0.9777500000000001,0.9409900000000001,0.9847000000000001,0.9798200000000001,0.9615500000000001,0.9535500000000001,0.9384100000000002,1.02298,0.9972700000000001,0.9360900000000001,0.9582900000000001,0.9434000000000001,0.9921700000000001,0.9385700000000001,0.9564700000000002,0.9902500000000001,0.9303700000000001,0.9293200000000001,0.8568200000000001,0.9274100000000001,0.93947,0.9148300000000001,0.9227000000000002,0.9333600000000001,0.9357300000000002,1.0236299999999998,1.01425,1.0255,0.9906800000000001,0.8876200000000001,0.8085300000000001,0.8871700000000001,0.8498400000000002,0.8907200000000002,0.6475799999999999,0.64489,0.65679,0.65106,0.62144,0.7493099999999999,0.8221499999999999,0.70595,0.70639,0.72356,0.7040399999999999,0.7313599999999999,0.72163,0.71493,0.7407699999999999,0.7163999999999999,0.72054,0.6844399999999999,0.6924499999999999,0.7252399999999999,0.7731899999999999,0.7676299999999999,0.74666,0.75171,0.7225699999999999,0.6229799999999999,0.7320099999999999,0.67413,0.7740999999999999,0.77206,0.72256,0.7148599999999999,0.67231,0.71444,0.77793,0.7212999999999999,0.7543,0.7578699999999999,0.77428,0.7488,0.74913,0.70993,0.70277,0.70701,0.75906,0.69649,0.72002,0.71118,0.72782,0.81293,0.72886,0.71549,0.73777,0.7316499999999999,0.65577,0.6985399999999999,0.7142299999999999,0.7027399999999999,0.7558499999999999,0.7220799999999999,0.68456,0.74418,0.6777899999999999,0.76462,0.57385,0.60924,0.6301299999999999,0.56202,0.6424799999999999,0.5685899999999999,0.56081,0.56183,0.6108899999999999,0.60222,0.59012,0.6355599999999999,0.6235999999999999,0.68002,0.7103999999999999,0.7075599999999999,0.6540199999999999,0.64526,0.64902,0.69973,0.70147,0.67984,0.74552,0.7682,0.7889499999999999,0.7917500000000001,0.78535,0.76927,0.74809,0.77479,0.6734600000000001
ASV 14,0.71291,0.74494,0.6779000000000001,0.6818500000000001,0.7202800000000001,0.8208600000000001,0.8043700000000001,0.8170700000000001,0.8083000000000001,0.8035300000000001,0.8219200000000001,0.7306500000000001,0.34983000000000003,0.09495,0.0,0.27386,0.39941999999999994,0.38328999999999996,0.9812700000000001,0.9352600000000001,0.92103,0.9179900000000001,0.9639200000000001,0.9271600000000001,0.9708700000000001,0.9659900000000001,0.9477200000000001,0.9397200000000001,0.9245800000000002,1.00915,0.9834400000000001,0.9222600000000001,0.9444600000000001,0.9295700000000001,0.9783400000000001,0.9247400000000001,0.9426400000000001,0.9764200000000001,0.9165400000000001,0.9154900000000001,0.8429900000000001,0.9135800000000001,0.92564,0.9010000000000001,0.9088700000000002,0.9195300000000001,0.9219000000000002,1.0098,1.00042,1.01167,0.9768500000000001,0.8737900000000001,0.7947000000000001,0.8733400000000001,0.8360100000000001,0.8768900000000002,0.6337499999999998,0.63106,0.64296,0.63723,0.60761,0.7354799999999999,0.8083199999999999,0.69212,0.69256,0.70973,0.6902099999999999,0.7175299999999999,0.7078,0.7011,0.7269399999999999,0.7025699999999999,0.70671,0.6706099999999999,0.6786199999999999,0.7114099999999999,0.7593599999999999,0.7537999999999999,0.73283,0.73788,0.7087399999999999,0.6091499999999999,0.7181799999999999,0.6603,0.7602699999999999,0.75823,0.70873,0.7010299999999999,0.65848,0.70061,0.7641,0.7074699999999999,0.74047,0.7440399999999999,0.76045,0.73497,0.7353,0.6960999999999999,0.68894,0.69318,0.74523,0.68266,0.70619,0.69735,0.71399,0.7991,0.7150299999999999,0.70166,0.72394,0.7178199999999999,0.64194,0.6847099999999999,0.7003999999999999,0.6889099999999999,0.7420199999999999,0.7082499999999999,0.6707299999999999,0.7303499999999999,0.6639599999999999,0.75079,0.56002,0.59541,0.6162999999999998,0.54819,0.6286499999999999,0.5547599999999999,0.54698,0.548,0.5970599999999999,0.58839,0.57629,0.6217299999999999,0.6097699999999999,0.66619,0.6965699999999999,0.6937299999999998,0.6401899999999999,0.6314299999999998,0.63519,0.6859,0.68764,0.66601,0.73169,0.75437,0.7751199999999999,0.7779200000000001,0.77152,0.75544,0.73426,0.76096,0.65963
ASV 15,0.71545,0.74748,0.68044,0.68439,0.7228200000000001,0.8234000000000001,0.8069100000000001,0.8196100000000001,0.8108400000000001,0.8060700000000001,0.8244600000000001,0.7331900000000001,0.35237,0.28769,0.27386,0.0,0.40195999999999993,0.38582999999999995,0.9838100000000001,0.9378000000000001,0.92357,0.9205300000000001,0.9664600000000001,0.9297000000000001,0.9734100000000001,0.9685300000000001,0.9502600000000001,0.9422600000000001,0.9271200000000002,1.01169,0.9859800000000001,0.9248000000000001,0.9470000000000001,0.9321100000000001,0.9808800000000001,0.9272800000000001,0.9451800000000001,0.97896,0.9190800000000001,0.9180300000000001,0.8455300000000001,0.91612,0.92818,0.9035400000000001,0.9114100000000002,0.9220700000000001,0.9244400000000002,1.01234,1.00296,1.01421,0.9793900000000001,0.87633,0.7972400000000002,0.8758800000000001,0.8385500000000001,0.8794300000000002,0.6362899999999999,0.6335999999999999,0.6455,0.63977,0.61015,0.73802,0.81086,0.6946599999999999,0.6950999999999999,0.7122700000000001,0.6927499999999999,0.7200699999999999,0.7103400000000001,0.7036399999999999,0.72948,0.70511,0.70925,0.6731499999999999,0.6811599999999999,0.71395,0.7618999999999999,0.7563399999999999,0.73537,0.74042,0.7112799999999999,0.6116899999999998,0.7207199999999999,0.66284,0.7628099999999999,0.76077,0.71127,0.7035699999999999,0.6610199999999999,0.70315,0.76664,0.7100099999999999,0.7430100000000001,0.7465799999999999,0.76299,0.73751,0.7378399999999999,0.69864,0.69148,0.69572,0.7477699999999999,0.6852,0.70873,0.69989,0.71653,0.80164,0.7175699999999999,0.7042,0.72648,0.72036,0.6444799999999999,0.68725,0.70294,0.69145,0.74456,0.7107899999999999,0.6732699999999999,0.7328899999999999,0.6664999999999999,0.7533299999999999,0.56256,0.59795,0.6188399999999998,0.5507299999999999,0.6311899999999999,0.5572999999999999,0.54952,0.55054,0.5995999999999999,0.59093,0.57883,0.6242699999999999,0.6123099999999999,0.6687299999999999,0.69911,0.6962699999999998,0.6427299999999999,0.6339699999999999,0.63773,0.6884399999999999,0.69018,0.66855,0.7342299999999999,0.75691,0.77766,0.7804600000000002,0.77406,0.7579800000000001,0.7368000000000001,0.7635000000000001,0.66217
ASV 16,0.7432500000000001,0.7752800000000001,0.70824,0.71219,0.7506200000000001,0.8512000000000001,0.8347100000000001,0.84741,0.83864,0.83387,0.85226,0.76099,0.21211,0.41324999999999995,0.39941999999999994,0.40195999999999993,0.0,0.12749,1.0116100000000001,0.9656,0.95137,0.9483300000000001,0.9942600000000001,0.9575,1.0012100000000002,0.9963300000000002,0.9780600000000002,0.9700600000000001,0.9549200000000002,1.0394899999999998,1.0137800000000001,0.9526000000000001,0.9748000000000001,0.95991,1.00868,0.9550800000000002,0.9729800000000002,1.00676,0.9468800000000002,0.9458300000000002,0.8733300000000002,0.9439200000000001,0.95598,0.9313400000000001,0.9392100000000001,0.94987,0.9522400000000002,1.04014,1.03076,1.0420099999999999,1.00719,0.9041300000000001,0.82504,0.90368,0.8663500000000002,0.9072300000000002,0.66409,0.6613999999999999,0.6732999999999999,0.6675699999999999,0.6379499999999999,0.7658199999999998,0.8386599999999999,0.72246,0.7229,0.7400699999999999,0.7205499999999999,0.7478699999999999,0.7381399999999999,0.73144,0.7572799999999998,0.7329099999999998,0.7370499999999999,0.7009499999999999,0.7089599999999999,0.7417499999999998,0.7897,0.78414,0.76317,0.76822,0.7390799999999998,0.6394899999999999,0.74852,0.6906399999999999,0.7906099999999999,0.7885699999999999,0.73907,0.73137,0.6888199999999999,0.7309499999999999,0.7944399999999999,0.73781,0.7708099999999999,0.77438,0.79079,0.76531,0.76564,0.7264399999999999,0.7192799999999999,0.72352,0.77557,0.713,0.73653,0.7276900000000001,0.74433,0.8294400000000001,0.74537,0.7319999999999999,0.75428,0.7481599999999998,0.6722799999999999,0.7150499999999999,0.7307399999999998,0.7192499999999998,0.7723599999999998,0.73859,0.70107,0.76069,0.6942999999999998,0.78113,0.59036,0.6257499999999999,0.6466399999999999,0.57853,0.6589899999999999,0.5851,0.5773199999999999,0.57834,0.6274,0.61873,0.60663,0.6520699999999998,0.6401099999999998,0.6965299999999999,0.7269099999999998,0.7240699999999999,0.6705299999999998,0.66177,0.66553,0.71624,0.7179800000000001,0.69635,0.76203,0.78471,0.8054599999999998,0.80826,0.80186,0.7857799999999999,0.7646,0.7912999999999999,0.68997
ASV 17,0.7271200000000001,0.7591500000000001,0.69211,0.69606,0.7344900000000001,0.8350700000000001,0.8185800000000001,0.83128,0.8225100000000001,0.81774,0.83613,0.7448600000000001,0.19598,0.39712,0.38328999999999996,0.38582999999999995,0.12749,0.0,0.9954799999999999,0.94947,0.9352399999999998,0.9321999999999999,0.9781299999999999,0.94137,0.98508,0.9802,0.96193,0.95393,0.93879,1.0233599999999998,0.9976499999999999,0.9364699999999999,0.9586699999999999,0.9437800000000001,0.99255,0.93895,0.95685,0.9906299999999999,0.93075,0.9297,0.8572,0.9277899999999999,0.9398499999999999,0.9152100000000001,0.9230800000000001,0.93374,0.93611,1.0240099999999996,1.01463,1.02588,0.99106,0.8879999999999999,0.80891,0.8875500000000001,0.85022,0.8911,0.64796,0.6452699999999999,0.6571699999999999,0.6514399999999999,0.62182,0.7496899999999999,0.8225299999999999,0.70633,0.70677,0.7239399999999999,0.7044199999999999,0.73174,0.7220099999999999,0.71531,0.7411499999999999,0.7167799999999999,0.7209199999999999,0.6848199999999999,0.69283,0.7256199999999998,0.77357,0.76801,0.74704,0.75209,0.7229499999999999,0.6233599999999999,0.73239,0.6745099999999999,0.77448,0.7724399999999999,0.72294,0.71524,0.6726899999999999,0.7148199999999999,0.77831,0.72168,0.7546799999999999,0.75825,0.77466,0.7491800000000001,0.74951,0.7103099999999999,0.7031499999999999,0.70739,0.75944,0.69687,0.7204,0.71156,0.7282000000000001,0.8133099999999999,0.72924,0.7158699999999999,0.73815,0.7320299999999998,0.6561499999999999,0.6989199999999999,0.7146099999999999,0.7031199999999999,0.7562299999999998,0.72246,0.68494,0.74456,0.6781699999999998,0.765,0.57423,0.6096199999999999,0.6305099999999999,0.5624,0.6428599999999999,0.56897,0.56119,0.56221,0.61127,0.6026,0.5905,0.63594,0.62398,0.6803999999999999,0.7107799999999999,0.7079399999999999,0.6543999999999999,0.64564,0.6494,0.70011,0.7018500000000001,0.68022,0.7459,0.76858,0.7893299999999999,0.79213,0.78573,0.76965,0.74847,0.7751699999999999,0.67384
ASV 18,1.08686,1.11889,1.05185,1.0557999999999998,1.09423,1.19481,1.17832,1.19102,1.18225,1.17748,1.19587,1.1046,0.9620200000000001,0.9951000000000001,0.9812700000000001,0.9838100000000001,1.0116100000000001,0.9954799999999999,0.0,0.13565,0.14368,0.1951,0.24103000000000002,0.14981,0.08564,0.08076,0.12619,0.14010999999999998,0.20169,0.13010000000000002,0.09820999999999999,0.19937,0.12292999999999998,0.15222,0.09311,0.14739,0.21975000000000003,0.09119,0.31861000000000006,0.31756000000000006,0.47894000000000003,0.34557000000000004,0.35763,0.33299,0.34086000000000005,0.25596,0.25833,0.34623000000000004,0.33685000000000004,0.3481,0.31328000000000006,0.5346799999999999,0.45559,0.53423,0.4969,0.5377799999999999,0.97334,0.9706499999999999,0.9825499999999999,0.9768199999999999,0.9471999999999999,1.0750699999999997,1.1479099999999998,1.03171,1.03215,1.0493199999999998,1.0297999999999998,1.0571199999999998,1.0473899999999998,1.04069,1.0665299999999998,1.0421599999999998,1.0462999999999998,1.0101999999999998,1.0182099999999996,1.0509999999999997,1.0989499999999996,1.0933899999999996,1.0724199999999997,1.0774699999999997,1.0483299999999998,0.94874,1.0577699999999999,0.9998899999999998,1.0998599999999996,1.0978199999999996,1.0483199999999997,1.0406199999999999,0.9980699999999999,1.0401999999999998,1.1036899999999996,1.0470599999999999,1.0800599999999998,1.0836299999999996,1.1000399999999997,1.0745599999999997,1.0748899999999997,1.0356899999999998,1.0285299999999997,1.0327699999999997,1.0848199999999997,1.0222499999999999,1.0457799999999997,1.0369399999999998,1.0535799999999997,1.1386899999999998,1.05462,1.0412499999999998,1.0635299999999999,1.0574099999999997,0.9815299999999999,1.0242999999999998,1.0399899999999997,1.0284999999999997,1.0816099999999997,1.0478399999999999,1.0103199999999997,1.0699399999999997,1.00355,1.0903799999999997,0.8996099999999999,0.9349999999999999,0.95589,0.8877799999999999,0.9682399999999999,0.8943500000000001,0.88657,0.88759,0.9366500000000001,0.9279799999999999,0.9158799999999999,0.9613199999999998,0.9493599999999999,1.00578,1.0361599999999997,1.0333199999999998,0.9797799999999998,0.9513999999999999,0.9551600000000001,1.0058699999999998,1.00761,0.98598,1.0516599999999998,1.0743399999999999,1.0950899999999997,1.0978899999999998,1.0914899999999998,1.0754099999999998,1.05423,1.0809299999999997,0.96424
ASV 19,1.0408499999999998,1.0728799999999998,1.00584,1.00979,1.04822,1.1488,1.13231,1.14501,1.13624,1.13147,1.1498599999999999,1.05859,0.91601,0.9490900000000001,0.9352600000000001,0.9378000000000001,0.9656,0.94947,0.13565,0.0,0.09767,0.14909,0.19502000000000003,0.1038,0.12525,0.12037,0.1021,0.05988,0.15568,0.16353,0.13782,0.15336,0.09884,0.10621,0.13272,0.10138,0.17374,0.1308,0.2726,0.27155,0.43293000000000004,0.29956000000000005,0.31162,0.28697999999999996,0.29485,0.20995,0.21231999999999998,0.30022000000000004,0.29084000000000004,0.30209,0.26727000000000006,0.48866999999999994,0.40957999999999994,0.48822,0.45089,0.49177,0.9273299999999999,0.92464,0.93654,0.93081,0.90119,1.0290599999999999,1.1018999999999997,0.9856999999999999,0.9861399999999999,1.00331,0.9837899999999998,1.0111099999999997,1.00138,0.9946799999999999,1.0205199999999996,0.99615,1.00029,0.96419,0.9721999999999998,1.0049899999999998,1.0529399999999998,1.0473799999999998,1.0264099999999998,1.0314599999999998,1.0023199999999999,0.9027299999999999,1.0117599999999998,0.95388,1.0538499999999997,1.0518099999999997,1.00231,0.9946099999999999,0.95206,0.99419,1.0576799999999997,1.00105,1.03405,1.0376199999999998,1.0540299999999998,1.0285499999999999,1.0288799999999998,0.98968,0.98252,0.98676,1.0388099999999998,0.9762399999999999,0.9997699999999999,0.99093,1.0075699999999999,1.0926799999999997,1.0086099999999998,0.99524,1.0175199999999998,1.0113999999999996,0.93552,0.97829,0.99398,0.98249,1.0355999999999999,1.00183,0.9643099999999999,1.0239299999999998,0.95754,1.0443699999999998,0.8536,0.8889900000000001,0.9098799999999999,0.84177,0.92223,0.84834,0.8405600000000001,0.8415800000000001,0.89064,0.88197,0.86987,0.91531,0.90335,0.9597699999999999,0.99015,0.9873099999999998,0.9337699999999999,0.90539,0.90915,0.95986,0.9616000000000001,0.9399700000000001,1.0056499999999997,1.02833,1.0490799999999998,1.05188,1.04548,1.0293999999999999,1.00822,1.0349199999999998,0.9182300000000001
ASV 20,1.0266199999999999,1.0586499999999999,0.99161,0.99556,1.03399,1.1345699999999999,1.11808,1.13078,1.12201,1.11724,1.13563,1.04436,0.90178,0.93486,0.92103,0.92357,0.95137,0.9352399999999998,0.14368,0.09767,0.0,0.13485999999999998,0.18078999999999998,0.03347,0.13328,0.12840000000000001,0.11012999999999999,0.10213000000000001,0.14145,0.17156000000000005,0.14584999999999998,0.13912999999999998,0.10687,0.02744,0.14075,0.07813,0.15951,0.13883,0.25837000000000004,0.25732000000000005,0.4187,0.28533000000000003,0.29739,0.27275,0.28062000000000004,0.19572,0.19809,0.28599,0.27661,0.28786,0.25304000000000004,0.47444,0.39535,0.47399,0.43666,0.47754,0.9130999999999999,0.91041,0.9223100000000001,0.9165800000000001,0.8869600000000001,1.0148299999999997,1.0876699999999997,0.97147,0.9719099999999999,0.9890800000000001,0.9695599999999999,0.9968799999999999,0.9871500000000001,0.9804499999999999,1.00629,0.98192,0.98606,0.94996,0.9579699999999999,0.99076,1.0387099999999998,1.0331499999999998,1.0121799999999999,1.0172299999999999,0.9880899999999998,0.8885,0.9975299999999999,0.93965,1.0396199999999998,1.0375799999999997,0.98808,0.9803799999999999,0.93783,0.97996,1.0434499999999998,0.9868199999999999,1.0198199999999997,1.0233899999999998,1.0397999999999998,1.0143199999999999,1.0146499999999998,0.97545,0.96829,0.97253,1.0245799999999998,0.9620100000000001,0.98554,0.9767,0.99334,1.07845,0.9943799999999999,0.98101,1.00329,0.99717,0.92129,0.96406,0.97975,0.96826,1.0213699999999997,0.9875999999999999,0.9500799999999999,1.0096999999999998,0.94331,1.0301399999999998,0.8393700000000001,0.8747600000000001,0.89565,0.82754,0.908,0.83411,0.8263300000000001,0.8273500000000001,0.87641,0.8677400000000001,0.8556400000000001,0.90108,0.88912,0.9455399999999999,0.97592,0.9730799999999998,0.9195399999999999,0.8911600000000001,0.89492,0.9456300000000001,0.9473700000000002,0.9257400000000001,0.9914200000000001,1.0140999999999998,1.0348499999999998,1.03765,1.03125,1.01517,0.99399,1.0206899999999999,0.9040000000000001
ASV 21,1.02358,1.05561,0.9885700000000001,0.9925200000000001,1.03095,1.13153,1.11504,1.12774,1.11897,1.1142,1.13259,1.04132,0.8987400000000001,0.9318200000000001,0.9179900000000001,0.9205300000000001,0.9483300000000001,0.9321999999999999,0.1951,0.14909,0.13485999999999998,0.0,0.15087,0.14099,0.18470000000000003,0.17982000000000004,0.16155000000000003,0.15355000000000002,0.11153,0.22298,0.19727,0.06889,0.15829,0.14340000000000003,0.19217,0.13857000000000003,0.12958999999999998,0.19025000000000003,0.25533,0.25428,0.41566000000000003,0.28229,0.29434999999999995,0.26970999999999995,0.27758,0.19268,0.19504999999999997,0.28295000000000003,0.27357000000000004,0.28482,0.25000000000000006,0.4714,0.39230999999999994,0.47095000000000004,0.43362,0.47450000000000003,0.91006,0.9073700000000001,0.9192700000000001,0.9135400000000001,0.8839200000000002,1.0117899999999997,1.0846299999999998,0.96843,0.96887,0.9860399999999999,0.9665199999999999,0.99384,0.9841099999999999,0.97741,1.00325,0.9788799999999999,0.9830199999999999,0.9469200000000001,0.95493,0.9877199999999998,1.0356699999999999,1.0301099999999999,1.0091399999999997,1.0141899999999997,0.9850499999999999,0.88546,0.99449,0.93661,1.0365799999999998,1.0345399999999998,0.98504,0.97734,0.9347900000000001,0.9769199999999999,1.0404099999999998,0.98378,1.0167799999999998,1.0203499999999999,1.03676,1.0112799999999997,1.01161,0.9724099999999999,0.96525,0.9694900000000001,1.02154,0.95897,0.9825,0.9736600000000001,0.9903000000000001,1.0754099999999998,0.99134,0.9779699999999999,1.00025,0.9941299999999998,0.9182500000000001,0.9610200000000001,0.9767099999999999,0.9652200000000001,1.0183299999999997,0.98456,0.94704,1.00666,0.94027,1.0271,0.8363300000000001,0.8717199999999999,0.89261,0.8245000000000001,0.9049600000000001,0.8310700000000001,0.8232900000000001,0.8243100000000001,0.8733700000000001,0.8647000000000001,0.8526000000000001,0.8980400000000001,0.8860800000000001,0.9425,0.9728799999999999,0.9700399999999999,0.9165,0.8881200000000001,0.8918800000000001,0.9425900000000001,0.9443300000000002,0.9227000000000002,0.9883799999999999,1.0110599999999998,1.03181,1.03461,1.0282099999999998,1.01213,0.9909500000000001,1.01765,0.90096
